provincia,seccion,idalumno,sector,ambito,ldesemp,mdesemp,lpuntaje,mpuntaje,NSE_puntaje,NSE_nivel,edadA_junio2023,migracion,sobreedad,Nivel_Ed_Madre,Nivel_Ed_Padre,region,clima_escolar
SFE,1,770074,Estatal,Urbano,3,3,450.79034,482.39139,-1.1329833,1,2,2,1,3,3,CENTRO,2
SFE,1,770075,Estatal,Urbano,3,2,455.56195,432.22775,-.48428479,2,2,2,1,4,3,CENTRO,2
SFE,1,770076,Estatal,Urbano,4,2,647.16095,465.6835,-.58166909,2,3,2,2,2,2,CENTRO,2
SFE,1,770077,Estatal,Urbano,2,1,440.76297,392.78873,-1.3423306,1,2,2,1,5,4,CENTRO,2
SFE,1,770078,Estatal,Urbano,1,1,350.91397,360.25354,-.36197364,2,2,2,1,2,2,CENTRO,2
SFE,1,770079,Estatal,Urbano,4,3,653.03558,477.62271,.16706684,2,2,2,1,6,4,CENTRO,2
SFE,1,770080,Estatal,Urbano,1,1,380.13812,358.61209,-.41453201,2,2,2,1,2,3,CENTRO,2
SFE,1,770081,Estatal,Urbano,4,3,602.97522,505.10593,-.49126223,2,2,2,1,4,4,CENTRO,2
SFE,1,770082,Estatal,Urbano,2,1,422.96542,329.35599,.68085986,2,2,2,1,5,5,CENTRO,2
SFE,1,770083,Estatal,Urbano,1,2,365.93802,409.79111,.57976454,2,3,-9,2,6,4,CENTRO,2
SFE,2,770048,Estatal,Urbano,3,3,466.92838,486.83459,.04460432,2,2,2,1,7,4,CENTRO,2
SFE,2,770049,Estatal,Urbano,4,3,582.38599,506.94449,.69820583,2,2,2,1,4,7,CENTRO,2
SFE,2,770050,Estatal,Urbano,2,3,417.29065,474.9032,-2.0767574,1,2,1,1,2,2,CENTRO,2
SFE,2,770051,Estatal,Urbano,3,3,472.68707,530.4176,.68085986,2,2,2,1,5,5,CENTRO,2
SFE,2,770052,Estatal,Urbano,3,2,486.14325,445.56555,.25728056,2,2,2,1,5,4,CENTRO,2
SFE,2,770053,Estatal,Urbano,2,1,409.46109,386.46097,-.78463268,2,2,2,1,4,4,CENTRO,2
SFE,2,770054,Estatal,Urbano,4,3,569.70013,567.81757,.15283826,2,2,-9,1,4,4,CENTRO,2
SFE,2,770055,Estatal,Urbano,2,1,400.58807,375.67068,.10710598,2,2,2,1,3,3,CENTRO,2
SFE,2,770056,Estatal,Urbano,3,2,480.27155,419.66708,-.81997854,2,2,2,1,4,4,CENTRO,2
SFE,2,770057,Estatal,Urbano,2,1,421.87,382.95978,.93280417,2,3,2,2,5,5,CENTRO,2
SFE,2,770058,Estatal,Urbano,3,2,528.32501,452.93237,.50602925,2,2,2,1,4,6,CENTRO,2
SFE,2,770059,Estatal,Urbano,4,2,594.11694,451.78824,-.16949433,2,2,2,1,4,5,CENTRO,2
SFE,2,770060,Estatal,Urbano,1,1,363.32413,364.79129,.23871793,2,2,2,1,7,7,CENTRO,2
SFE,2,770061,Estatal,Urbano,1,2,373.09012,456.34387,.61816502,2,2,2,1,6,6,CENTRO,2
SFE,4,770093,Estatal,Urbano,1,1,386.15192,350.95911,-.53418994,2,2,2,1,7,5,CENTRO,1
SFE,4,770094,Estatal,Urbano,4,3,609.13751,574.79645,-.70080262,2,2,2,1,3,3,CENTRO,1
SFE,4,770095,Estatal,Urbano,3,3,490.88995,487.37561,.023275957,2,2,2,1,4,4,CENTRO,1
SFE,4,770096,Estatal,Urbano,4,3,562.70428,481.2049,.15283826,2,2,2,1,4,4,CENTRO,1
SFE,4,770098,Estatal,Urbano,3,4,475.38998,595.59961,-.72909051,2,2,2,1,2,2,CENTRO,1
SFE,4,770099,Estatal,Urbano,3,3,466.6879,486.13565,.60408783,2,2,2,1,5,5,CENTRO,1
SFE,4,770100,Estatal,Urbano,4,4,596.65906,613.86029,.76484132,2,3,2,2,5,5,CENTRO,1
SFE,4,770101,Estatal,Urbano,2,2,430.35745,444.42004,-.47202936,2,3,2,2,7,7,CENTRO,1
SFE,4,770102,Estatal,Urbano,2,2,421.45444,422.95438,.19814539,2,3,2,2,2,2,CENTRO,1
SFE,2,785531,Privado,Urbano,4,3,614.62854,478.31827,-.38541842,2,2,2,1,3,3,CENTRO,3
SFE,2,785532,Privado,Urbano,3,3,448.46606,529.37177,-.23157157,2,2,2,1,5,5,CENTRO,3
SFE,2,785533,Privado,Urbano,3,3,524.76208,503.9574,.037353147,2,2,1,1,5,3,CENTRO,3
SFE,2,785534,Privado,Urbano,3,3,538.30786,496.54688,.20470537,2,2,2,1,5,5,CENTRO,3
SFE,2,785535,Privado,Urbano,3,3,543.75543,550.76788,.68791789,2,2,2,1,4,4,CENTRO,3
SFE,2,785536,Privado,Urbano,2,3,412.15009,487.87341,.24339654,2,2,2,1,7,7,CENTRO,3
SFE,2,785537,Privado,Urbano,3,3,526.06586,579.49091,.68085986,2,2,2,1,5,5,CENTRO,3
SFE,2,785538,Privado,Urbano,1,1,381.47714,385.69534,-.074490421,2,2,2,1,5,4,CENTRO,3
SFE,2,785548,Privado,Urbano,3,3,545.73596,547.61597,1.0938604,3,2,2,1,7,7,CENTRO,3
SFE,2,785549,Privado,Urbano,4,3,563.95331,546.95648,.78218728,2,2,2,1,4,7,CENTRO,3
SFE,2,785550,Privado,Urbano,4,3,553.95544,498.14258,.91166896,2,2,2,1,5,7,CENTRO,3
SFE,2,785551,Privado,Urbano,3,3,508.6882,487.0141,1.086651,3,2,-9,1,7,7,CENTRO,3
SFE,2,785552,Privado,Urbano,3,2,542.48071,444.61429,.46412802,2,2,2,1,6,2,CENTRO,3
SFE,2,785553,Privado,Urbano,3,2,509.96082,457.87036,.76484132,2,2,2,1,5,5,CENTRO,3
SFE,2,785554,Privado,Urbano,2,3,417.48828,480.55383,-.036301535,2,2,2,1,2,5,CENTRO,3
SFE,2,785555,Privado,Urbano,4,4,587.23444,595.34924,.43597367,2,2,2,1,4,4,CENTRO,3
SFE,2,785556,Privado,Urbano,4,2,573.21851,461.21756,.68085986,2,2,2,1,5,5,CENTRO,3
SFE,2,785557,Privado,Urbano,4,4,611.08783,664.10669,.35214362,2,2,2,1,5,5,CENTRO,3
SFE,2,785558,Privado,Urbano,3,3,506.19388,490.17499,.74043745,2,2,2,1,7,4,CENTRO,3
SFE,2,785559,Privado,Urbano,3,1,503.97064,401.14017,.97830445,2,2,2,1,6,5,CENTRO,3
SFE,2,785560,Privado,Urbano,4,2,565.97229,459.82516,-.42845774,2,1,2,0,2,5,CENTRO,3
SFE,2,785561,Privado,Urbano,4,3,585.86975,550.21631,1.2546139,3,2,2,1,7,7,CENTRO,3
SFE,2,785562,Privado,Urbano,4,3,594.72412,561.68414,.21939316,2,2,2,1,6,2,CENTRO,3
SFE,1,785498,Privado,Urbano,3,3,547.01929,467.48984,1.1706324,3,2,2,1,7,7,CENTRO,2
SFE,1,785499,Privado,Urbano,3,3,531.33972,501.85626,.74764681,2,2,-9,1,7,4,CENTRO,2
SFE,1,785500,Privado,Urbano,4,1,627.59857,399.92554,.84882277,2,2,2,1,5,5,CENTRO,2
SFE,1,785501,Privado,Urbano,4,3,612.42041,501.02124,.78218728,2,2,2,1,4,7,CENTRO,2
SFE,1,785502,Privado,Urbano,4,2,587.74249,430.5733,-.064433411,2,2,2,1,7,4,CENTRO,2
SFE,1,785503,Privado,Urbano,3,3,543.23413,521.96289,-.33503601,2,2,2,1,5,5,CENTRO,2
SFE,1,785504,Privado,Urbano,4,1,616.01105,327.50101,-.94324481,2,2,2,1,2,4,CENTRO,2
SFE,1,785505,Privado,Urbano,3,3,514.14722,565.94623,-.85865283,2,2,2,1,2,2,CENTRO,2
SFE,1,785506,Privado,Urbano,4,4,623.72369,636.67456,1.1392093,3,2,2,1,7,6,CENTRO,2
SFE,1,785507,Privado,Urbano,4,4,664.56073,603.44116,1.1706324,3,2,2,1,7,7,CENTRO,2
SFE,1,785508,Privado,Urbano,3,1,453.43094,364.18802,1.086651,3,2,2,1,7,7,CENTRO,2
SFE,1,785509,Privado,Urbano,3,3,492.7695,494.44965,.38029799,2,2,2,1,7,3,CENTRO,2
SFE,1,785510,Privado,Urbano,2,4,393.73721,608.99683,1.0411507,3,2,2,1,6,7,CENTRO,2
SFE,1,785511,Privado,Urbano,4,4,666.46002,652.55817,.99238169,2,2,2,1,7,4,CENTRO,2
SFE,1,785512,Privado,Urbano,4,4,685.38599,600.97906,.34828117,2,2,2,1,7,4,CENTRO,2
SFE,1,785513,Privado,Urbano,3,3,496.22455,509.80246,.84191614,2,2,2,1,7,7,CENTRO,2
SFE,1,785514,Privado,Urbano,3,2,455.16147,410.02881,.56545538,2,2,2,1,5,4,CENTRO,2
SFE,1,785515,Privado,Urbano,4,3,556.58789,568.79773,.74764681,2,2,-9,1,7,4,CENTRO,2
SFE,1,785516,Privado,Urbano,4,3,631.95575,512.90198,.36606944,2,2,2,1,5,3,CENTRO,2
SFE,1,785517,Privado,Urbano,3,3,534.15479,499.00992,1.2546139,3,3,2,2,7,7,CENTRO,2
SFE,1,785518,Privado,Urbano,3,1,496.37112,330.92825,.32773972,2,2,2,1,7,4,CENTRO,2
SFE,1,785519,Privado,Urbano,3,3,529.914,501.41196,1.2546139,3,2,2,1,7,7,CENTRO,2
SFE,1,785520,Privado,Urbano,3,3,498.75833,467.4762,.05087541,2,2,2,1,3,3,CENTRO,2
SFE,1,785521,Privado,Urbano,2,3,411.13425,470.22003,1.086651,3,2,2,1,7,7,CENTRO,2
SFE,1,785522,Privado,Urbano,4,3,631.26996,537.16968,.9257462,2,2,2,1,6,6,CENTRO,2
SFE,1,785523,Privado,Urbano,4,3,597.97034,581.76074,.66366535,2,2,2,1,7,4,CENTRO,2
SFE,1,785524,Privado,Urbano,4,3,619.67877,488.59164,-.040163994,2,2,2,1,4,4,CENTRO,2
SFE,1,785525,Privado,Urbano,1,1,375.61557,382.99988,.61816502,2,2,2,1,6,4,CENTRO,2
SFE,1,785526,Privado,Urbano,3,2,502.94577,431.58606,-.04662827,2,2,2,1,5,3,CENTRO,2
SFE,1,785527,Privado,Urbano,3,4,464.11752,596.30029,.68085986,2,2,2,1,5,5,CENTRO,2
CHA,1,812092,Estatal,Rural,1,1,386.74698,312.13391,-1.3895777,1,2,2,1,2,2,NEA,3
CHA,1,812093,Estatal,Rural,4,3,556.78381,520.93939,-.6237278,2,2,2,1,5,5,NEA,3
CHA,1,812094,Estatal,Rural,3,1,503.48312,361.5184,.1811261,2,2,2,1,5,5,NEA,3
CHA,1,816584,Estatal,Rural,3,3,503.44571,480.89249,-.40876389,2,2,-9,1,5,2,NEA,2
CHA,1,816585,Estatal,Rural,3,3,491.71649,528.57489,-.40876389,2,2,-9,1,5,2,NEA,2
CHA,1,816586,Estatal,Rural,2,3,422.29898,503.90939,-.40876389,2,2,-9,1,5,2,NEA,2
CHA,1,816587,Estatal,Rural,3,3,524.92188,477.24454,-.36843795,2,2,-9,1,3,1,NEA,2
CHA,1,816588,Estatal,Rural,3,3,449.95038,519.92578,.28550813,2,2,-9,1,4,7,NEA,2
CHA,1,816589,Estatal,Rural,2,2,418.08081,437.64337,-.27582026,2,2,2,1,7,7,NEA,2
CHA,1,816592,Estatal,Rural,2,1,444.85187,400.84146,-.40876389,2,2,-9,1,5,2,NEA,2
CHA,1,816593,Estatal,Rural,3,2,514.36743,447.82053,.88749701,2,2,2,1,7,7,NEA,2
CHA,1,816594,Estatal,Rural,2,2,401.86261,443.48279,.33458734,2,2,2,1,7,7,NEA,2
CHA,1,816595,Estatal,Rural,2,2,398.15564,413.8436,-.36843795,2,2,2,1,3,1,NEA,2
CHA,1,816596,Estatal,Rural,1,2,327.43756,409.67801,.089317724,2,2,2,1,5,4,NEA,2
CHA,1,816597,Estatal,Rural,1,3,327.87613,523.50507,-.34755188,2,2,2,1,7,7,NEA,2
CHA,1,816598,Estatal,Rural,3,2,467.02109,413.64011,-.9281916,2,2,2,1,2,5,NEA,2
CHA,1,816599,Estatal,Rural,3,2,525.15625,420.60568,.75793469,2,2,2,1,7,7,NEA,2
CHA,2,816562,Estatal,Rural,2,2,390.38971,445.77759,-.40876389,2,2,-9,1,5,2,NEA,2
CHA,2,816563,Estatal,Rural,2,2,410.38782,415.7002,-.40876389,2,2,2,1,5,2,NEA,2
CHA,2,816564,Estatal,Rural,3,3,485.18549,482.8808,-.40876389,2,2,2,1,5,2,NEA,2
CHA,2,816565,Estatal,Rural,2,1,413.57169,395.15979,-.40876389,2,2,-9,1,5,2,NEA,2
CHA,2,816566,Estatal,Rural,2,1,393.48077,338.42191,-.40876389,2,2,-9,1,5,2,NEA,2
CHA,2,816567,Estatal,Rural,1,1,366.16882,367.12881,-.40876389,2,2,-9,1,5,2,NEA,2
CHA,2,816568,Estatal,Rural,1,1,384.15424,387.70294,.28550813,2,2,2,1,4,7,NEA,2
CHA,2,816569,Estatal,Rural,2,1,425.15714,362.83386,-.40876389,2,2,-9,1,5,2,NEA,2
CHA,2,816570,Estatal,Rural,3,3,504.84015,480.86313,.12529907,2,2,1,1,7,3,NEA,2
CHA,2,816572,Estatal,Rural,3,3,518.3139,509.45325,.77847612,2,2,2,1,7,7,NEA,2
CHA,2,816573,Estatal,Rural,3,3,484.31833,499.28091,-.1078743,2,2,2,1,7,7,NEA,2
CHA,2,816574,Estatal,Rural,3,3,516.61713,540.81915,.079950154,2,2,2,1,7,4,NEA,2
CHA,2,816575,Estatal,Rural,3,1,462.42905,391.19827,-.40876389,2,2,-9,1,5,2,NEA,2
SFE,1,348232,Estatal,Urbano,2,4,423.77625,609.29181,-1.2357309,1,1,2,0,4,4,CENTRO,2
SFE,1,348231,Estatal,Urbano,2,1,437.48807,332.53406,-1.2357309,1,2,2,1,4,4,CENTRO,2
SFE,1,348233,Estatal,Urbano,2,1,395.84662,245.09337,-.43878448,2,1,2,0,5,3,CENTRO,2
SFE,1,348235,Estatal,Urbano,2,1,406.92511,322.61856,-2.7793202,1,1,1,0,4,4,CENTRO,2
SFE,1,348236,Estatal,Urbano,2,3,411.45071,474.12924,-1.0734059,1,3,2,2,5,2,CENTRO,2
SFE,1,348237,Estatal,Urbano,1,1,354.08279,313.56046,-.75093973,2,2,2,1,5,4,CENTRO,2
SFE,1,348239,Estatal,Urbano,2,1,428.25677,301.55856,-.07647609,2,2,2,1,5,7,CENTRO,2
SFE,1,348242,Estatal,Urbano,3,3,517.20081,553.36469,-.26357049,2,2,2,1,7,4,CENTRO,2
SFE,1,348243,Estatal,Urbano,1,3,356.88989,558.86151,-.82883978,2,2,2,1,7,7,CENTRO,2
SFE,1,348245,Estatal,Urbano,2,3,419.96652,554.77747,-.66936159,2,2,-9,1,5,2,CENTRO,2
SFE,1,348246,Estatal,Urbano,1,1,344.62689,361.49063,-.15085891,2,2,2,1,7,2,CENTRO,2
SFE,1,348250,Estatal,Urbano,1,4,313.2312,660.59894,-1.5962704,1,2,2,1,3,1,CENTRO,2
SFE,1,348251,Estatal,Urbano,2,1,444.74219,351.78146,-.1241454,2,2,2,1,4,4,CENTRO,2
SFE,2,348255,Estatal,Urbano,2,1,418.52853,403.23752,-.72134405,2,2,2,1,3,3,CENTRO,2
SFE,2,348256,Estatal,Urbano,2,1,415.67715,337.48395,-.28574643,2,2,2,1,7,1,CENTRO,2
SFE,2,348257,Estatal,Urbano,3,2,543.60608,426.37585,-.1241454,2,1,2,0,4,4,CENTRO,2
SFE,2,348259,Estatal,Urbano,3,2,459.22672,434.93149,.29576167,2,2,-9,1,4,4,CENTRO,2
SFE,2,348260,Estatal,Urbano,3,1,447.72818,392.875,.51995504,2,2,-9,1,4,4,CENTRO,2
SFE,2,348261,Estatal,Urbano,3,1,455.63489,387.72223,-.53268838,2,2,2,1,4,4,CENTRO,2
SFE,2,348262,Estatal,Urbano,3,1,460.95929,402.45596,-.11006823,2,3,-9,2,5,7,CENTRO,2
SFE,2,348263,Estatal,Urbano,2,1,429.64197,360.27261,-1.4210397,1,2,2,1,5,2,CENTRO,2
SFE,2,348264,Estatal,Urbano,3,2,447.99527,430.24268,-.62387919,2,2,2,1,4,4,CENTRO,2
SFE,2,348265,Estatal,Urbano,1,1,359.58569,378.79086,-.12399404,2,2,2,1,5,5,CENTRO,2
SFE,2,348266,Estatal,Urbano,1,1,374.7392,345.48309,-1.0507876,2,2,2,1,4,2,CENTRO,2
SFE,2,348268,Estatal,Urbano,2,1,426.60858,373.3335,.068776265,2,2,2,1,5,4,CENTRO,2
SFE,2,348269,Estatal,Urbano,2,1,442.12939,405.19772,-1.0035017,2,2,2,1,4,3,CENTRO,2
SFE,1,338173,Estatal,Urbano,4,3,668.85876,572.77747,.01254569,2,2,2,1,5,4,CENTRO,3
SFE,1,338175,Estatal,Urbano,3,2,532.62238,466.08627,.35199222,2,2,2,1,4,4,CENTRO,3
SFE,1,338174,Estatal,Urbano,3,3,489.10855,517.14185,-.17901328,2,3,-9,2,5,4,CENTRO,3
SFE,1,338176,Estatal,Urbano,3,2,511.44888,451.72192,.60408783,2,2,2,1,5,5,CENTRO,3
SFE,1,338177,Estatal,Urbano,4,3,592.3241,505.62039,.2051646,2,2,2,1,4,2,CENTRO,3
SFE,1,338178,Estatal,Urbano,3,2,480.88748,422.67633,-.36197364,2,2,1,1,2,2,CENTRO,3
SFE,1,338179,Estatal,Urbano,2,1,419.16907,370.65009,-.068166979,2,1,2,0,3,7,CENTRO,3
SFE,1,338180,Estatal,Urbano,1,1,365.64038,324.9361,.25728056,2,2,2,1,5,5,CENTRO,3
SFE,1,338181,Estatal,Urbano,3,1,476.45895,385.48035,-1.3126543,1,2,2,1,3,3,CENTRO,3
SFE,1,338182,Estatal,Urbano,4,2,575.57983,417.55734,-.040012609,2,2,2,1,5,5,CENTRO,3
SFE,1,338183,Estatal,Urbano,4,3,655.66718,563.26276,.49570256,2,2,2,1,7,4,CENTRO,3
SFE,1,338184,Estatal,Urbano,2,1,445.92361,393.31503,-.44595507,2,2,1,1,2,2,CENTRO,3
SFE,1,338185,Estatal,Urbano,1,2,363.21042,414.13611,.12118317,2,2,2,1,4,2,CENTRO,3
SFE,1,338186,Estatal,Urbano,4,4,619.78003,624.41919,.43597367,2,2,2,1,4,4,CENTRO,3
SFE,1,338190,Estatal,Urbano,3,3,496.18835,571.97363,-.89690185,2,2,2,1,3,3,CENTRO,3
SFE,3,338214,Estatal,Urbano,2,2,438.47302,429.74396,-.28078297,2,2,2,1,7,5,CENTRO,2
SFE,3,338215,Estatal,Urbano,2,3,426.67444,477.54639,-.0050298152,2,3,2,2,1,5,CENTRO,2
SFE,3,338216,Estatal,Urbano,1,1,333.72061,389.6178,-.14759018,2,2,2,1,5,5,CENTRO,2
SFE,3,338217,Estatal,Urbano,1,1,387.94,366.87845,-.17993365,2,1,-9,0,3,1,CENTRO,2
SFE,3,338218,Estatal,Urbano,3,3,495.55838,478.18188,-1.6302675,1,3,2,2,4,3,CENTRO,2
SFE,3,338219,Estatal,Urbano,4,3,549.68671,519.77838,-.17993365,2,2,2,1,3,1,CENTRO,2
SFE,3,338220,Estatal,Urbano,3,3,530.06641,519.37683,-.17993365,2,3,-9,2,3,1,CENTRO,2
SFE,3,338221,Estatal,Urbano,2,3,394.41315,531.68774,.35199222,2,2,2,1,4,4,CENTRO,2
SFE,3,338222,Estatal,Urbano,3,3,476.43564,547.39795,-.60965067,2,2,2,1,6,4,CENTRO,2
SFE,3,338223,Estatal,Urbano,2,3,412.59683,475.11322,1.1251321,3,2,2,1,7,7,CENTRO,2
SFE,3,338224,Estatal,Urbano,2,1,439.61972,374.29608,.20197034,2,2,1,1,7,7,CENTRO,2
SFE,3,338225,Estatal,Urbano,1,1,347.02298,403.06097,-2.7793202,1,2,1,1,4,4,CENTRO,2
SFE,3,338226,Estatal,Urbano,1,2,379.82773,416.99554,-1.3498089,1,2,-9,1,4,7,CENTRO,2
SFE,3,338227,Estatal,Urbano,1,1,363.58737,389.03818,-.0050298152,2,2,2,1,1,5,CENTRO,2
SFE,3,338228,Estatal,Urbano,3,3,521.92352,490.21109,-1.085346,1,2,2,1,5,1,CENTRO,2
SFE,3,338229,Estatal,Urbano,2,3,400.06805,513.89484,-.29486018,2,2,2,1,7,7,CENTRO,2
SFE,3,338230,Estatal,Urbano,3,3,509.37738,565.2583,.66693407,2,2,2,1,5,7,CENTRO,2
SFE,3,338231,Estatal,Urbano,3,3,520.29462,524.89508,-1.067768,1,2,2,1,4,4,CENTRO,2
SFE,3,338232,Estatal,Urbano,2,1,406.29196,392.40311,.12118317,2,2,2,1,4,2,CENTRO,2
SFE,3,338233,Estatal,Urbano,1,2,348.91864,452.23071,-.89693671,2,2,2,1,1,5,CENTRO,2
SFE,3,338234,Estatal,Urbano,4,2,581.60382,461.33466,-.23484035,2,2,2,1,7,2,CENTRO,2
SFE,2,338194,Estatal,Urbano,2,1,401.22113,364.8071,-1.9024665,1,4,2,3,5,5,CENTRO,1
SFE,2,338195,Estatal,Urbano,3,1,460.3179,379.2066,.11372165,2,2,2,1,3,5,CENTRO,1
SFE,2,338200,Estatal,Urbano,2,3,426.24866,490.36359,-.46649656,2,3,2,2,2,2,CENTRO,1
SFE,2,338201,Estatal,Urbano,3,2,487.07391,435.55527,-1.6960226,1,2,2,1,4,4,CENTRO,1
SFE,2,338202,Estatal,Urbano,2,1,426.29773,393.65665,-1.9024665,1,2,2,1,5,5,CENTRO,1
SFE,2,338203,Estatal,Urbano,1,3,389.41266,469.77301,-.60965067,2,1,2,0,6,4,CENTRO,1
SFE,2,338204,Estatal,Urbano,3,3,482.15436,483.40317,-2.3821387,1,2,2,1,1,1,CENTRO,1
SFE,2,338205,Estatal,Urbano,4,3,571.53766,547.16522,-.77482271,2,2,2,1,5,1,CENTRO,1
SFE,2,338206,Estatal,Urbano,1,1,303.39639,380.48026,-1.9268316,1,2,2,1,4,2,CENTRO,1
SFE,2,338207,Estatal,Urbano,3,2,483.98462,451.60538,-2.7793202,1,2,2,1,4,4,CENTRO,1
SFE,2,338208,Estatal,Urbano,1,1,378.31982,353.93527,-1.3443093,1,3,2,2,3,1,CENTRO,1
CHA,1,812100,Estatal,Urbano,3,3,546.8515,546.65216,-2.2594831,1,2,2,1,3,3,NEA,3
CHA,1,812101,Estatal,Urbano,4,3,655.17694,565.16949,-2.7793202,1,4,1,3,3,3,NEA,3
CHA,1,822944,Estatal,Urbano,2,3,424.5271,539.83051,-.94568884,2,2,2,1,2,2,NEA,1
CHA,1,822945,Estatal,Urbano,2,3,442.51624,477.58176,-.79628873,2,2,2,1,4,5,NEA,1
CHA,1,822946,Estatal,Urbano,2,4,441.1264,602.63995,-.40714735,2,2,-9,1,3,7,NEA,1
CHA,1,822947,Estatal,Urbano,3,3,482.64932,542.52869,-1.1429447,1,2,2,1,5,5,NEA,1
CHA,1,822949,Estatal,Urbano,3,3,460.28119,494.06113,-1.1029804,1,2,-9,1,3,7,NEA,1
CHA,1,822950,Estatal,Urbano,3,4,473.56967,594.46942,-.39224443,2,2,-9,1,4,5,NEA,1
CHA,1,822951,Estatal,Urbano,3,2,461.00195,454.52454,-.25972596,2,3,2,2,3,7,NEA,1
CHA,1,822953,Estatal,Urbano,3,3,508.84534,506.20175,-.6268428,2,2,-9,1,3,7,NEA,1
CHA,1,822954,Estatal,Urbano,3,4,538.27252,603.55713,.4113594,2,2,2,1,7,7,NEA,1
CHA,1,822955,Estatal,Urbano,4,3,625.62927,479.49045,-.94568884,2,2,-9,1,2,2,NEA,1
CHA,1,822956,Estatal,Urbano,1,3,386.13437,533.71277,-.51926517,2,2,1,1,3,7,NEA,1
CHA,1,822957,Estatal,Urbano,4,2,603.77997,434.72397,-1.404153,1,2,2,1,5,7,NEA,1
CHA,1,822958,Estatal,Urbano,2,4,436.11737,638.92426,-.26030174,2,2,2,1,5,7,NEA,1
CHA,1,822959,Estatal,Urbano,3,3,544.87781,506.20175,-.63793844,2,2,-9,1,5,3,NEA,1
SFE,1,345166,Estatal,Rural,4,4,559.25452,647.74152,-.20797543,2,2,2,1,5,5,CENTRO,3
SFE,1,345167,Estatal,Rural,2,3,401.83243,515.8194,-.26711062,2,3,2,2,2,3,CENTRO,3
SFE,1,345169,Estatal,Rural,3,4,530.80963,618.16986,.10725737,2,2,2,1,4,4,CENTRO,3
SFE,1,345172,Estatal,Rural,4,4,677.33868,621.06122,-.72134405,2,3,2,2,3,3,CENTRO,3
SFE,1,354964,Estatal,Rural,3,4,505.98129,688.33386,.2198004,2,2,2,1,7,7,CENTRO,2
SFE,1,354965,Estatal,Rural,4,4,695.76904,594.01495,-.74373037,2,2,2,1,4,4,CENTRO,2
SFE,1,354967,Estatal,Rural,3,4,504.98154,688.33386,-.22161031,2,2,2,1,3,3,CENTRO,2
CHA,1,804660,Estatal,Urbano,1,1,350.45258,349.82773,.93982339,2,2,1,1,7,5,NEA,2
CHA,1,804663,Estatal,Urbano,1,1,325.05841,377.88617,1.4225767,3,2,2,1,7,7,NEA,2
CHA,1,804665,Estatal,Urbano,3,1,497.9173,392.42508,-.44595507,2,2,2,1,2,2,NEA,2
CHA,1,804667,Estatal,Urbano,4,3,596.95673,542.76068,-.23939857,2,2,2,1,5,4,NEA,2
CHA,1,804669,Estatal,Urbano,4,4,550.33246,608.63226,.70170414,2,2,2,1,7,7,NEA,2
CHA,1,804671,Estatal,Urbano,4,2,562.76923,442.5047,-.50847465,2,2,2,1,4,5,NEA,2
CHA,1,804672,Estatal,Urbano,1,1,382.2753,379.59698,-.51585931,2,2,-9,1,3,1,NEA,2
CHA,1,804675,Estatal,Urbano,2,2,415.47055,449.58362,-.27766559,2,2,2,1,4,7,NEA,2
CHA,1,804676,Estatal,Urbano,1,1,350.82883,331.04395,-.90686315,2,2,1,1,5,5,NEA,2
CHA,1,804677,Estatal,Urbano,1,2,367.0311,420.38223,-.73890042,2,2,2,1,5,5,NEA,2
CHA,1,804679,Estatal,Urbano,2,1,404.30566,347.73743,.93982339,2,2,-9,1,7,5,NEA,2
CHA,1,804680,Estatal,Urbano,2,2,425.61505,409.67731,-.19054891,2,4,2,3,5,7,NEA,2
CHA,1,804681,Estatal,Urbano,2,2,390.95084,417.75421,-.44595507,2,2,2,1,3,2,NEA,2
CHA,1,804682,Estatal,Urbano,1,2,386.74493,406.45081,-1.1639993,1,3,1,2,4,7,NEA,2
CHA,1,804683,Estatal,Urbano,2,1,430.56241,325.6767,-.10891588,2,2,2,1,7,7,NEA,2
CHA,1,804685,Estatal,Urbano,1,1,378.43686,391.48837,.39422381,2,2,2,1,7,1,NEA,2
CHA,1,804686,Estatal,Urbano,1,1,319.15311,390.46552,-1.1639993,1,2,2,1,4,7,NEA,2
CHA,1,804690,Estatal,Urbano,1,1,380.06311,363.78778,.77209246,2,2,2,1,7,6,NEA,2
CHA,1,804691,Estatal,Urbano,2,2,446.07816,426.47803,.61422443,2,2,2,1,4,7,NEA,2
CHA,2,814049,Estatal,Urbano,4,3,725.61951,571.14215,-.43265095,2,2,2,1,7,6,NEA,2
CHA,2,814048,Estatal,Urbano,4,2,553.1723,408.92758,.0024330146,2,2,-9,1,6,5,NEA,2
CHA,2,814050,Estatal,Urbano,1,3,366.39752,468.32562,.068663672,2,2,-9,1,1,2,NEA,2
CHA,2,814051,Estatal,Urbano,4,2,604.21851,463.82571,-.15589927,2,1,2,0,7,5,NEA,2
CHA,2,814052,Estatal,Urbano,4,3,557.43707,546.78064,-.66878581,2,2,2,1,3,2,NEA,2
CHA,2,814053,Estatal,Urbano,3,3,476.35114,531.57837,.069008231,2,2,2,1,5,5,NEA,2
CHA,2,814054,Estatal,Urbano,4,2,567.60773,410.85593,.45202968,2,2,2,1,7,6,NEA,2
CHA,2,814058,Estatal,Urbano,3,3,462.55661,472.14703,.068663672,2,2,-9,1,1,2,NEA,2
